session_id,account_login,basket_page,checkout_page,order_placed
7ce956b5-6978,0,0,0,0
6c0a4549-5283,0,1,0,0
f92975cd-8491,1,0,0,0
42e3c3a2-3914,1,0,0,0
e1f864f5-850,0,0,0,0
b39fcbdb-1016,0,0,0,0
069080dc-9353,0,0,0,0
47d5e68e-8630,1,0,0,0
081faab6-5887,1,0,0,0
96327cf0-665,0,0,0,0
893361bf-319,1,0,0,0
f8a38b6e-372,0,0,0,0
0b07e107-7943,1,0,0,0
50eb724c-4058,0,0,0,0
2df24090-6735,0,0,0,0
4abb18f6-4564,1,0,0,0
345cf1ed-6338,0,0,0,0
b6e5d78f-830,1,1,0,0
ffa4de01-2606,1,1,1,0
bc9357be-7355,1,0,0,0
05ddac10-7600,1,0,0,0
86b36da1-2715,0,0,0,0
d43eab17-2064,1,0,0,0
aad2777f-8346,0,1,1,1
3cff98ad-3643,1,0,0,0
84e65773-4902,0,0,0,0
c18835c0-7416,0,1,1,1
844dd590-2468,0,0,0,0
35303771-8417,0,0,0,0
4c23dd99-3273,1,0,0,0
264e5d07-6800,0,0,0,0
bb8e63e0-5825,0,0,0,0
7a466dc1-9322,0,0,0,0
a9f80f9b-9831,0,0,0,0
25e77cec-1748,1,0,0,0
688dbdfc-8985,1,1,0,0
61246cc2-2934,1,1,1,1
ed521c1b-2840,1,0,0,0
a3a91a4f-5428,0,0,0,0
861a0147-4370,0,1,0,0
323b0bab-5150,0,0,0,0
7916b146-9236,1,0,0,0
5f5f1b35-1673,1,0,0,0
7d937b1a-3457,0,0,0,0
3a52bdff-3413,1,0,0,0
96077f88-5549,0,1,0,0
a0672bf2-6811,0,0,0,0
01224244-8175,0,0,0,0
9afac9d3-4857,1,1,0,0
ac1925ec-7919,0,0,0,0
02e55f1d-2534,0,1,1,0
5648f574-1203,0,0,0,0
d0031221-5079,0,0,0,0
b907556b-1679,0,1,0,0
fa0d5493-2120,0,1,0,0
ef5f8542-9925,0,0,0,0
f0f6fffe-4368,0,0,0,0
6f9e6221-1358,0,0,0,0
5af8f015-7735,1,0,0,0
9bfa3cf2-4340,0,0,0,0
0a3dc1f9-6146,1,0,0,0
97842268-9551,0,0,0,0
d113fce2-5502,1,0,0,0
27e927bf-1611,0,1,0,0
ddb938cb-3294,0,0,0,0
0bf26285-3987,0,0,0,0
28039daa-6346,0,0,0,0
48f0fe4f-4093,0,0,0,0
0484ea97-663,1,0,0,0
62601a2b-392,1,0,0,0
4449069b-2043,0,0,0,0
38b52f35-7961,1,0,0,0
9dc8d4c3-9878,0,1,0,0
85cb3a68-1020,0,1,1,1
f614dddd-3314,1,0,0,0
2b8b05e3-943,0,0,0,0
93f7baf1-1429,0,1,0,0
3c627913-5849,0,0,0,0
29140c25-2997,1,0,0,0
a7f1bfdd-8088,1,0,0,0
3df28b54-3989,0,1,0,0
68049d81-5369,0,0,0,0
5a47045b-6611,0,0,0,0
2b25f3c3-3705,1,0,0,0
1bea8faf-1977,1,0,0,0
38f87121-4180,0,0,0,0
71a5495a-3567,0,0,0,0
fbe4d959-3753,0,0,0,0
c2fed6dc-494,0,0,0,0
662f8e70-3006,0,1,0,0
12154a0a-6682,0,0,0,0
a7cc79c2-3020,0,0,0,0
880f1efc-3404,1,1,0,0
623a5f22-6568,0,0,0,0
44753736-3936,1,0,0,0
b372293b-34,0,0,0,0
401540de-2601,0,0,0,0
4a306276-2225,0,0,0,0
95afdfac-2776,0,1,0,0
7f225676-5437,1,0,0,0
d1e4d03b-581,0,0,0,0
45eb2979-6530,0,0,0,0
0b7331d4-1841,0,0,0,0
fe6dba4a-5875,0,0,0,0
aa883c2e-1780,1,0,0,0
8a1b00c9-8717,0,0,0,0
88d60ee1-356,0,0,0,0
cac458ab-7969,0,1,1,1
e28ac382-7901,0,0,0,0
934a3a81-5302,0,0,0,0
89db18a0-9646,1,0,0,0
711dcd85-2142,0,0,0,0
08d1a396-2055,1,0,0,0
2364774c-9091,1,1,0,0
616339d3-2360,0,0,0,0
af1aa27b-2960,0,1,1,1
94416dd3-4236,1,0,0,0
f555a19e-9076,1,0,0,0
05ae7f1f-9961,0,0,0,0
10cafe70-3721,0,0,0,0
e0875d3a-2377,0,0,0,0
51db43bf-3589,0,0,0,0
89eb0186-8981,0,0,0,0
0c4b78c5-2394,1,0,0,0
d9e944d4-9927,0,0,0,0
0915f12c-4809,0,1,0,0
8eb2cd97-215,0,0,0,0
52e03452-6722,0,0,0,0
a93a2069-7648,1,0,0,0
2db4b257-371,0,0,0,0
8aa27a40-7785,0,0,0,0
393a9631-2709,1,0,0,0
20b7deb5-3948,0,0,0,0
32dc0ac5-3477,0,1,0,0
58aa51d1-8950,0,0,0,0
a99023f2-3023,0,0,0,0
c22938ec-6730,0,0,0,0
86f12a00-8004,1,0,0,0
9cd97860-8531,0,1,1,1
56515722-4236,1,1,0,0
3dcf895c-5021,1,0,0,0
87da97b1-6040,0,0,0,0
ec523ab0-8799,1,0,0,0
5c825556-837,0,0,0,0
a55e46d6-4248,0,0,0,0
cc39e684-761,1,0,0,0
9391dcca-5554,0,0,0,0
98f205aa-4621,0,1,0,0
2dc01a62-3700,0,0,0,0
d89d2f49-8743,0,0,0,0
d49a2f95-4152,1,0,0,0
e7d68e07-6700,1,1,0,0
7901dc87-3857,1,1,0,0
d0a0aac6-7008,1,0,0,0
c2cb1d0b-5432,0,0,0,0
4652a14b-3941,0,1,0,0
3c1392e6-1374,1,0,0,0
aea53961-5160,0,0,0,0
86052306-765,0,1,0,0
d6f2d376-5209,0,0,0,0
81586b09-775,1,0,0,0
5d38ca2f-9499,1,0,0,0
23378628-9996,0,0,0,0
e5af8529-3003,1,0,0,0
7f00cd69-6431,0,0,0,0
e837eeb4-7178,0,0,0,0
6bcd212e-6580,0,0,0,0
84c45dd4-4064,1,0,0,0
996975ef-827,1,0,0,0
5252484f-4412,0,0,0,0
b9732bb5-7188,0,0,0,0
09b054bb-1172,0,0,0,0
bc95ed92-5716,0,0,0,0
1584d8cb-515,1,0,0,0
41389379-6625,1,0,0,0
c51a0c43-7121,0,0,0,0
610ab344-525,0,0,0,0
5057f9cd-2352,0,0,0,0
77052815-4083,0,0,0,0
87226a4f-4862,0,0,0,0
629748d9-410,0,0,0,0
c791c42b-3504,0,0,0,0
de7b0bee-7559,0,0,0,0
251be747-1464,0,0,0,0
7737d2db-3783,1,0,0,0
ea39f16a-3385,0,0,0,0
fbc25a91-6285,0,0,0,0
76b76deb-2767,0,0,0,0
0f860f34-4699,0,0,0,0
6d59c331-6701,0,0,0,0
1ad0c25a-3925,0,1,1,1
27b6f486-7193,0,0,0,0
245cf637-6488,0,0,0,0
5777c507-8290,0,0,0,0
872e50ab-9666,0,0,0,0
460d4fd9-4170,0,0,0,0
47dc8700-5928,0,0,0,0
1ef65b4f-9485,0,0,0,0
33294581-4228,0,1,0,0
75863a56-1880,1,0,0,0
05fcfe2d-4059,0,0,0,0
9e63f0ca-5386,1,0,0,0
33addb9a-4477,0,0,0,0
2f153ae3-3604,0,0,0,0
91ab7f1c-3359,0,0,0,0
0d2f9457-7516,0,0,0,0
30a4b4f6-9131,0,0,0,0
2aae4c3b-1409,1,1,1,1
28148c37-6858,0,0,0,0
a008d73b-7170,1,1,0,0
5aea9e88-9090,0,0,0,0
b8d5f337-3793,1,0,0,0
eda0e5ac-1300,0,0,0,0
7a171e1f-2567,0,0,0,0
05da28b5-3360,1,0,0,0
4d2106dc-6017,0,0,0,0
e0fc4fea-4969,1,0,0,0
43a1212a-5132,0,1,1,1
fa666682-2629,1,0,0,0
9c6b27ed-4203,0,0,0,0
3a793e1f-1689,1,0,0,0
a2b15390-9517,0,0,0,0
d72b0e7e-974,0,0,0,0
1e51adc9-6318,0,0,0,0
c391c8bc-5685,0,0,0,0
9180773e-8538,0,0,0,0
94503d94-3566,1,0,0,0
0182a1e6-6034,0,0,0,0
be38240a-9672,1,0,0,0
97595414-1432,1,0,0,0
6f273c32-2833,1,0,0,0
3eab6d44-2547,0,0,0,0
7a45edb5-1398,0,0,0,0
de3c2dfc-2981,0,0,0,0
14214789-2635,1,1,1,0
3320538e-1476,1,0,0,0
4e35c679-2978,1,0,0,0
0b5dd4ca-7997,0,0,0,0
d777562e-8668,0,0,0,0
af9f0c64-9785,1,0,0,0
714acaef-1677,0,0,0,0
ca40daf2-3012,0,0,0,0
f491734f-9391,0,0,0,0
57d32d3d-8947,0,1,0,0
d955231c-6528,0,0,0,0
a24e0910-5301,1,0,0,0
d7ccca5f-5369,1,0,0,0
e8898e59-5598,1,0,0,0
62d608ca-7486,0,0,0,0
6fb80638-7986,0,0,0,0
57e8bb12-419,0,0,0,0
a9142737-276,0,0,0,0
4fd6cd9d-1413,1,0,0,0
1625841c-2411,0,0,0,0
d13f976f-5258,1,1,0,0
0bc951c6-6859,0,0,0,0
10355997-2657,0,0,0,0
1f6db54f-8792,1,0,0,0
58e2591f-407,0,0,0,0
66ab1ecc-2780,1,0,0,0
8063b5f3-2944,1,1,1,1
9efac9c2-8327,1,0,0,0
8676a598-3036,0,0,0,0
b6753252-6231,1,0,0,0
61b5076b-9010,0,0,0,0
f8d41b23-7644,1,1,0,0
21099880-7618,0,0,0,0
d42d3d6e-4008,0,0,0,0
1210a2a7-1994,0,1,0,0
aee1e8a3-4051,1,0,0,0
bd340fbc-4387,0,0,0,0
4cb7c44f-1135,0,0,0,0
2050fe63-1664,0,1,0,0
ffce58f9-1970,0,0,0,0
1a1f35a2-6968,0,0,0,0
02e15a84-195,0,0,0,0
690ddb30-1132,0,0,0,0
9a1cb898-3905,1,1,1,0
223f7fb3-3113,0,0,0,0
f46f2e70-1158,0,0,0,0
7d3aea25-3933,0,0,0,0
5a5535ce-3272,0,0,0,0
404eed5d-2893,0,0,0,0
70d1a6c3-348,1,0,0,0
301b40ea-152,0,0,0,0
b344cf00-9070,1,1,0,0
4b67abf8-645,1,0,0,0
a77a13a2-7279,0,0,0,0
f878d21b-3719,1,0,0,0
ea58788e-5704,0,0,0,0
c9ff4c18-2983,1,0,0,0
553ca3c8-5817,0,0,0,0
8a9a6a37-7948,1,0,0,0
caa2e0a3-6467,0,0,0,0
2a7aa467-7823,1,0,0,0
feb17c57-5477,0,1,1,1
60b8671c-8990,0,0,0,0
3888a596-7577,1,0,0,0
9b2aa04c-7501,1,0,0,0
0bb134ba-7255,0,0,0,0
9481cbcd-216,0,0,0,0
94949908-8945,0,0,0,0
17acf695-8996,0,1,0,0
b270d72e-6181,0,0,0,0
6387dae2-6782,0,1,0,0
be5c38a0-4787,0,0,0,0
c51f18c0-4844,0,1,0,0
fe0c34ae-1478,0,1,0,0
8e1fb6ad-7854,0,0,0,0
287c1691-9622,0,0,0,0
d46e8e69-9379,0,0,0,0
07b7b395-3180,0,1,0,0
a11d3743-2632,1,0,0,0
03ef015b-6410,1,0,0,0
58bd97ca-2370,1,0,0,0
ab07ccff-6433,0,0,0,0
39679ed7-6442,1,0,0,0
2bba47b1-2487,0,0,0,0
6dca2536-7464,1,0,0,0
de8a1388-343,1,0,0,0
d150babb-8480,0,1,0,0
9bd69596-3711,0,0,0,0
d56fe90c-7303,1,0,0,0
88c7c44f-681,0,0,0,0
e7252557-1844,1,0,0,0
691a855b-1602,0,0,0,0
5cdd42e1-2125,0,0,0,0
08439f93-1490,0,0,0,0
ef6ab216-552,1,0,0,0
7e46c70e-5655,0,0,0,0
bfa51129-2281,0,0,0,0
66e2f4d6-9631,1,1,1,1
13997d30-1535,1,0,0,0
8907af64-1696,1,0,0,0
92f20e10-2793,0,0,0,0
e3a6d2c7-8855,1,0,0,0
796d31ae-5495,0,0,0,0
631b8d0a-834,0,1,0,0
e9d70404-1444,0,1,0,0
6b3ab8e3-359,0,0,0,0
5721fe76-9421,0,0,0,0
9f5b2eb9-7486,0,0,0,0
7d9ff31f-1662,0,0,0,0
1cb2c6c4-813,1,0,0,0
dabeecce-8121,1,0,0,0
694f01da-8481,0,0,0,0
0b4887e2-8961,0,0,0,0
a715c41d-2481,0,0,0,0
59423074-1153,1,0,0,0
a34575c2-191,0,0,0,0
04e1b95a-9036,0,0,0,0
008e3b65-7279,0,0,0,0
0e26001f-6187,1,0,0,0
5c737466-6611,0,0,0,0
4f3416b2-4582,0,0,0,0
495284de-689,1,0,0,0
45fc5326-9219,0,0,0,0
2fe94580-5235,1,0,0,0
d1c725bf-9815,1,0,0,0
5471cdc9-6726,0,1,0,0
686c891a-3103,1,1,1,1
028bcd48-8672,1,1,0,0
2d112b58-5883,1,1,1,0
78093fb3-960,0,1,0,0
700b6ce9-1613,1,0,0,0
c50512ed-2996,1,0,0,0
26e425f9-4728,0,0,0,0
05aa0d55-9659,0,0,0,0
3dc85ea8-6958,0,0,0,0
ebfa0f1d-1825,0,0,0,0
7d0f06d3-4655,1,1,1,1
26a7b7d3-1978,0,0,0,0
ca7dab06-5510,1,0,0,0
45df13f3-5029,0,0,0,0
337378d7-230,1,1,1,1
1447eee7-2437,0,0,0,0
2a3f0347-5426,1,0,0,0
3fd7a0f9-4378,0,0,0,0
9c4f0cd3-6984,0,0,0,0
2171e00a-9481,0,0,0,0
8c37829d-8490,0,0,0,0
6eea2bad-1692,0,0,0,0
77eb5a78-39,1,0,0,0
b809b881-9126,0,0,0,0
3c2ae5da-3039,0,1,1,1
4c0aa429-6475,0,0,0,0
731084aa-728,0,0,0,0
ffffbce2-9712,0,0,0,0
dd7e6324-136,1,0,0,0
b11770a5-3608,0,0,0,0
7ce09c05-8089,0,1,1,1
2801108e-4026,0,0,0,0
e810a355-1208,0,0,0,0
57522d8b-956,0,0,0,0
f527034d-1217,0,0,0,0
12114e9d-4087,0,1,1,1
25530e74-9621,0,0,0,0
13d7ac85-1816,1,0,0,0
1dc9e04c-3517,0,0,0,0
dac824e3-5216,0,0,0,0
1ab2c9d4-8377,1,0,0,0
13326f0b-721,1,0,0,0
8bb03935-5884,0,1,1,1
8416cf80-1979,1,0,0,0
6ddb110f-2879,0,0,0,0
e02818a5-4939,0,0,0,0
b872343d-7277,0,0,0,0
a047f8df-7293,0,0,0,0
97219902-3109,0,0,0,0
8c758bc7-3020,0,1,0,0
9d317332-1273,0,1,0,0
131e39bc-4101,0,0,0,0
4a7dea94-2595,0,0,0,0
6f1dd27a-9906,0,0,0,0
b86735c2-250,1,1,0,0
b25306a3-2470,1,1,1,1
487bc66b-9375,1,0,0,0
a0af1ec8-3294,0,0,0,0
621cea13-653,0,1,0,0
8604c24b-4225,0,0,0,0
74d2cecc-5083,0,0,0,0
5c216444-9365,1,0,0,0
d3edf1af-7587,0,0,0,0
4e540097-5465,1,0,0,0
a269de94-3357,0,0,0,0
36b2a77d-6775,0,0,0,0
21dedc7b-5030,1,0,0,0
c21c00ce-6874,0,1,1,1
107e76f1-6406,0,1,1,1
debf2b52-8803,0,0,0,0
b8b19f12-5985,0,0,0,0
7d5b5f1e-179,1,0,0,0
7c05f5ee-6486,1,0,0,0
76f420f0-6569,1,0,0,0
a204faa0-4171,0,0,0,0
f213d53f-9025,0,1,0,0
257202ce-9949,1,0,0,0
08224736-3506,0,0,0,0
85de12a8-3761,1,0,0,0
c8d31701-1042,1,0,0,0
c015c179-7052,1,0,0,0
b6f009e5-4691,0,0,0,0
7484801c-2895,0,1,0,0
eea2cf7d-9271,0,0,0,0
34e787b9-4098,1,0,0,0
3e0a0bc6-2702,0,1,0,0
dbd1fb3b-1286,1,0,0,0
70ec1daf-6790,0,0,0,0
1ad2c53c-5805,0,0,0,0
9582a3bb-320,0,0,0,0
21cb27d6-8413,1,0,0,0
afc3603e-5731,1,0,0,0
48298cfc-7221,1,0,0,0
17e94512-7115,0,0,0,0
5d02bcb2-7746,0,1,0,0
98188483-9321,1,0,0,0
4bbb6a31-1330,0,1,1,1
1ca2f6ab-4340,1,1,1,1
9e7cde6f-76,0,0,0,0
98898fd0-9502,0,1,0,0
6d0f9abd-598,0,0,0,0
6f396aab-9385,1,0,0,0
ae48e54b-4933,0,1,0,0
eb066fc1-5168,0,0,0,0
ca4a8b11-4804,0,0,0,0
da42441f-4778,0,0,0,0
72b03899-3141,1,0,0,0
a888faa3-617,0,0,0,0
15fb7bda-6396,1,0,0,0
c4f0332c-2053,0,0,0,0
1760d953-7746,0,1,0,0
58cabe85-9618,0,0,0,0
2fc324a7-7587,1,0,0,0
bc44bf2f-5744,0,0,0,0
629850f2-9211,1,0,0,0
e37d546d-7987,1,0,0,0
385d473c-6772,1,0,0,0
2d25352b-4650,0,1,1,0
dadc67d3-8515,0,0,0,0
f740c075-3293,0,0,0,0
974f83f0-7768,0,0,0,0
b9a1242c-5110,0,1,0,0
3c2b3c59-2265,0,0,0,0
0adba4ae-7771,1,0,0,0
31a42d9f-9356,0,0,0,0
edcc1dee-1313,1,0,0,0
5a61c2a5-5310,1,0,0,0
bdc36f9a-1524,0,0,0,0
6287ec5d-9059,1,0,0,0
e32a1010-8980,0,0,0,0
f7ee940b-8892,1,0,0,0
1cbfc806-9053,0,0,0,0
6c7ce8e7-4409,0,0,0,0
392518b6-3288,1,0,0,0
b67474d6-4206,0,0,0,0
c4aee295-6441,0,0,0,0
8f837d92-4740,0,0,0,0
275db256-3431,1,0,0,0
e3a634cf-9713,0,0,0,0
bb0975ec-2285,1,0,0,0
3e494660-6017,0,1,1,1
2ffb4364-4606,0,1,0,0
279e9b2b-3931,0,0,0,0
93236936-8893,0,0,0,0
3b52174b-5103,1,0,0,0
fe0234cd-2442,0,0,0,0
0278718a-8342,1,0,0,0
def984d7-7984,1,0,0,0
0e80f6cb-6138,1,1,1,1
ec93a14f-2145,0,0,0,0
8c69360e-520,0,1,1,0
8bbb32d6-1822,0,0,0,0
a5f82fa1-9548,0,0,0,0
949103c9-8636,0,0,0,0
6c2d3feb-393,0,0,0,0
6c0b94c1-1878,1,0,0,0
efc86f6d-2137,0,0,0,0
cd58bad2-7973,1,1,0,0
3e1c55aa-4369,1,0,0,0
dc6629e9-1892,0,0,0,0
c300aea3-9864,1,0,0,0
f42b9398-5742,1,0,0,0
edce9fcc-7873,1,0,0,0
6afb54a8-8034,0,0,0,0
3453192a-5780,0,0,0,0
cf34d762-388,1,0,0,0
5cc3540e-8110,0,0,0,0
2ebed84d-674,0,0,0,0
aecea7f7-7845,1,0,0,0
5eaddc4a-4353,0,0,0,0
4ab7331f-1089,1,0,0,0
e00a29f0-8279,0,0,0,0
f9491d71-5108,0,0,0,0
be88cfe4-7774,0,0,0,0
9a3900f8-8085,1,1,0,0
a80e2e43-2083,0,1,0,0
e43d4eb0-1404,1,0,0,0
e130238e-3172,0,0,0,0
b0c480db-3793,0,1,0,0
4ddefd1a-9653,1,0,0,0
ddf754ee-9318,0,1,0,0
f4aaca3c-5525,0,0,0,0
a8a384e8-4047,0,0,0,0
262b19f1-910,0,1,0,0
8f1a03a8-3045,0,0,0,0
2f119ee7-2626,0,0,0,0
8fbae391-8207,0,0,0,0
1b3b07f3-8382,1,0,0,0
50b7a4fa-9646,0,0,0,0
7ef6fe7d-8991,1,1,0,0
059ad82d-9493,1,1,1,1
e0f8c68c-4011,0,1,1,1
3f942cdf-163,1,0,0,0
398051a0-7287,0,0,0,0
60344027-5369,0,1,0,0
4b4876ba-1557,1,1,0,0
17615171-7450,0,0,0,0
b362f4b2-628,0,0,0,0
5ece9dae-6483,0,0,0,0
4faa940c-9876,1,0,0,0
3e5df7fc-414,0,0,0,0
728b524a-6413,1,0,0,0
363e0c2e-2885,1,0,0,0
516a50b8-6855,1,0,0,0
07487b97-6506,0,0,0,0
ad8995fc-4571,1,0,0,0
5dba3fb2-8487,1,0,0,0
71764411-8651,1,1,0,0
34c312aa-6567,0,1,1,1
52d171c9-6866,0,0,0,0
afe2b85a-1791,0,0,0,0
5d6e569e-5025,0,0,0,0
039e9807-2966,1,0,0,0
ba099f22-392,0,0,0,0
2b9e9e70-2604,1,0,0,0
6e16ac8b-6885,0,0,0,0
f5c1d097-516,1,0,0,0
044ccf15-2562,0,0,0,0
53053c8d-1962,0,0,0,0
672339a7-656,1,0,0,0
3eb6ab18-4442,0,0,0,0
20df8d4e-8830,1,0,0,0
54c9b65b-786,1,0,0,0
ee960273-149,1,1,0,0
9290c2ae-1196,1,0,0,0
81ae9d1c-1928,0,1,1,1
844b86cb-5025,0,0,0,0
7566375c-7493,1,0,0,0
49238468-9379,0,1,0,0
997c8d2d-5843,0,0,0,0
71c504e0-9056,0,0,0,0
736917aa-4951,1,1,1,1
f018e51f-1011,1,1,1,0
6544ab50-2364,1,0,0,0
d519fdd8-6563,1,0,0,0
9a1133b2-6416,0,1,0,0
91d548f1-8415,1,0,0,0
0a2c0f05-8678,1,0,0,0
2558cf1d-1331,0,0,0,0
25ddfdf7-4752,0,0,0,0
28659ad7-2535,1,0,0,0
dce387bd-5076,0,0,0,0
2b2e1b65-7324,0,0,0,0
e048d2cb-443,0,0,0,0
2f55cd64-4356,1,0,0,0
ff1ee92c-1011,0,0,0,0
651914e9-8476,0,0,0,0
f9b43c6d-3217,0,0,0,0
d6d6c0f3-6319,0,0,0,0
3c481934-7758,1,0,0,0
b56f264d-179,0,0,0,0
1a077f72-8707,0,0,0,0
655ce8d3-6396,0,0,0,0
b35e4de9-2041,0,1,0,0
83178787-3526,0,0,0,0
2ae05200-9056,1,0,0,0
6c49ba23-7342,1,0,0,0
43115523-3184,0,0,0,0
44de242b-8391,1,0,0,0
697bbd89-3236,0,0,0,0
5e60a1a2-1053,0,0,0,0
197cb395-994,1,0,0,0
8f6fab99-689,1,0,0,0
93f6a595-5099,0,0,0,0
fde7645b-8002,0,0,0,0
c231c1dd-993,0,0,0,0
d519ccc2-7509,0,0,0,0
da8079c2-9344,0,0,0,0
88299d5a-6590,1,0,0,0
e169a6fd-4646,0,0,0,0
b40e60e5-8379,0,0,0,0
545b2721-463,0,0,0,0
4ca72cea-7489,0,0,0,0
be2a8e17-8817,1,0,0,0
a4dcd874-1250,1,1,1,0
79013446-4668,0,0,0,0
c1337c72-3203,0,0,0,0
be7e4912-1873,0,0,0,0
83eeeed2-6037,1,0,0,0
e52b09e8-8852,0,0,0,0
9496b669-6782,0,1,0,0
3601aa35-2979,1,0,0,0
e4291493-6385,1,0,0,0
25cd3fba-5612,1,1,1,1
6ca9181e-2505,0,0,0,0
6c6f02cc-9267,1,0,0,0
d2eadfb6-2724,1,0,0,0
3e50ee04-3363,0,0,0,0
56b6c467-9021,0,1,0,0
85d6497c-9462,0,0,0,0
f2b84944-9345,0,0,0,0
2b63d3de-2607,0,0,0,0
a4058882-3672,0,0,0,0
654f18cf-7445,1,1,0,0
1b16a222-9166,1,0,0,0
456f72b4-461,0,0,0,0
fc289b24-5057,0,0,0,0
8a58f0af-1588,0,1,0,0
d713fe53-5022,0,0,0,0
9d12e4c4-3669,1,0,0,0
ad700153-3004,0,0,0,0
fc77ad4b-2987,0,1,0,0
1287eff6-6545,0,0,0,0
164c835e-9060,1,0,0,0
0224be57-8968,1,0,0,0
ff88c238-8036,0,0,0,0
2ec25bd4-9553,0,0,0,0
bdbc9777-463,1,1,1,1
ea74e829-1256,0,0,0,0
610b1d59-4908,0,0,0,0
409fce36-7351,1,0,0,0
69a96075-2509,0,0,0,0
c38de4f8-6261,1,0,0,0
45898912-7515,0,0,0,0
51dbe5bf-6705,1,0,0,0
c70b40eb-7088,1,0,0,0
984218ff-5128,0,0,0,0
c8514fdc-4767,0,0,0,0
6269953a-8642,0,0,0,0
30fee0e6-2593,0,0,0,0
214482f6-5050,1,1,1,1
33d4a86a-6328,0,0,0,0
cf0d2855-1318,0,0,0,0
64d8c2b7-5583,0,0,0,0
1e0289e7-378,0,0,0,0
f3f33e74-7474,0,0,0,0
076239f0-4928,1,1,1,0
9c9f8fb3-7312,0,0,0,0
32092771-4495,0,0,0,0
580e62f9-8048,1,0,0,0
f9f4f5c6-7863,0,0,0,0
83a6f25a-9479,0,0,0,0
05a06ef8-9291,1,0,0,0
f321dcd4-9194,1,0,0,0
9578a3e7-2506,1,1,0,0
44f1ba26-3493,1,0,0,0
98bc92c3-8060,0,0,0,0
2d9c11f7-1432,1,0,0,0
77c789ee-8860,1,0,0,0
37cd463e-9603,0,0,0,0
a54adbc8-3309,1,0,0,0
6df019a6-3451,0,0,0,0
6b956878-1414,0,0,0,0
f412dad5-1082,1,1,0,0
4e732c2c-3905,0,0,0,0
15bda544-6704,0,1,0,0
381eb9ee-9411,0,0,0,0
7896cc03-2566,1,1,1,1
b67c0270-8972,0,0,0,0
bcd3a922-3807,0,1,0,0
d15d79e1-7379,1,1,1,1
39e26d9e-7433,0,0,0,0
fbfa639b-2851,0,0,0,0
954311c6-3302,0,1,1,1
4ff073f0-4670,0,0,0,0
d73ae17c-7385,1,0,0,0
27580060-8370,0,0,0,0
84475bb1-1165,1,1,0,0
2ea85fc8-2929,1,1,1,1
bfb31eb6-1160,1,0,0,0
d8ceedc2-9200,0,1,1,0
96447790-1401,1,0,0,0
2e9e17b5-4258,1,1,1,1
8a0fae74-2686,0,0,0,0
9082b9c1-1638,0,0,0,0
9a50e44b-5270,0,0,0,0
d08f0b51-3608,1,0,0,0
584fb25a-3025,1,1,0,0
e0522fb9-1662,0,0,0,0
fe4bc1ee-7495,0,0,0,0
2df35e3a-7714,0,1,1,1
daebf9bb-59,0,0,0,0
3ff861a8-2564,0,0,0,0
184348a3-6520,0,0,0,0
21070e42-1344,0,0,0,0
6e0e52f3-4166,0,0,0,0
7bfbedf9-9958,0,0,0,0
da6c9035-7849,0,0,0,0
012396a9-375,0,1,1,1
7f4b8106-1660,1,1,0,0
331c14cf-4672,1,0,0,0
78b6b94d-9729,0,0,0,0
60776b6c-579,0,1,0,0
e06d28bf-1936,1,1,1,1
26b9443d-6417,0,0,0,0
4614c0a9-2163,0,0,0,0
ca222675-9278,1,0,0,0
9ae235e4-3382,0,0,0,0
0d58307f-2852,0,0,0,0
068d7f63-324,1,1,1,1
b8e3ea09-5890,0,0,0,0
72b12a6b-844,0,0,0,0
8533d980-2622,1,0,0,0
4a309633-1898,0,1,0,0
de5a3cac-5310,0,0,0,0
79f0b896-6484,0,0,0,0
c232059e-4656,1,0,0,0
a5a43e8f-2026,1,0,0,0
5c4fc752-7397,0,0,0,0
826da583-7977,0,0,0,0
e89c51e6-7243,1,0,0,0
a3cb00e0-2544,1,0,0,0
ae0481b1-1416,0,0,0,0
13174f5a-9734,0,0,0,0
d53b9869-69,0,0,0,0
c57bd78a-2896,1,0,0,0
82805fed-4190,1,0,0,0
396bfdc6-9391,0,0,0,0
008cbc1c-438,0,0,0,0
8530d8dc-7382,0,1,0,0
f0d96fba-281,0,0,0,0
b55b35b2-4277,0,0,0,0
cee64a25-7587,0,0,0,0
e0bd11db-7794,0,0,0,0
2cd87f3a-9870,0,0,0,0
ffc0ea0f-9473,1,0,0,0
f58c406c-4058,0,1,0,0
f7bb3851-8986,0,1,0,0
756a0183-8737,0,0,0,0
b4fedd1d-3218,0,0,0,0
b4e7c50b-6391,0,1,0,0
60ab9d6d-5948,0,0,0,0
d6e8674f-4196,0,1,0,0
427809a2-7081,1,0,0,0
f49bc15f-9493,0,0,0,0
be8a948a-6933,0,0,0,0
5860576e-4834,0,0,0,0
789077c6-1098,1,0,0,0
3335dca2-9024,1,0,0,0
6953946e-2809,0,0,0,0
fc870cd0-5018,1,1,1,1
44418a98-3046,0,1,1,1
699fbcf9-1063,0,0,0,0
087ae384-2034,1,0,0,0
c7f2e408-9281,0,0,0,0
68af5e6b-8279,0,0,0,0
320a5279-462,0,0,0,0
860ed9e2-5997,1,1,1,1
c0e84a90-9012,0,0,0,0
ef26795a-1762,0,1,0,0
ffc9818c-4383,1,1,0,0
c1f7431f-1267,0,1,0,0
8bca6db4-8605,0,0,0,0
c7a5689a-8898,1,0,0,0
095b2294-7756,0,0,0,0
